FlowSite,Date,SwUsageRate
168821,2007-12-04,0.36408673260892727
168821,2007-12-05,0.36466618062657463
168821,2007-12-06,0.3651852131072537
168821,2007-12-07,0.3656433751670834
168821,2007-12-08,0.366040211922183
168821,2007-12-09,0.3663752684886717
168821,2007-12-10,0.3666480899826684
168821,2007-12-11,0.36685822152029246
168821,2007-12-12,0.3670052082176629
168821,2007-12-13,0.36708859519089904
168821,2007-12-14,0.3671079275561198
168821,2007-12-15,0.3670627504294445
168821,2007-12-16,0.36662003006779953
168821,2007-12-17,0.36547883435916284
168821,2007-12-18,0.3636868608662298
168821,2007-12-19,0.3612918071516969
168821,2007-12-20,0.3583413707782595
168821,2007-12-21,0.3548832493086134
168821,2007-12-22,0.3509651403054547
168821,2007-12-23,0.34663474133147915
168821,2007-12-24,0.34193974994938264
168821,2007-12-25,0.3369278637218608
168821,2007-12-26,0.33164678021160954
168821,2007-12-27,0.32614419698132485
168821,2007-12-28,0.3204678115937024
168821,2007-12-29,0.3146653216114382
168821,2007-12-30,0.30878442459722794
168821,2007-12-31,0.3028728181137674
168821,2008-01-01,0.29697819972375256
168821,2008-01-02,0.2911482669898792
168821,2008-01-03,0.2854307174748431
168821,2008-01-04,0.27987324874134006
168821,2008-01-05,0.2745235583520661
168821,2008-01-06,0.269429343869717
168821,2008-01-07,0.2646383028569884
168821,2008-01-08,0.2601981328765764
168821,2008-01-09,0.2561565314911767
168821,2008-01-10,0.2525611962634851
168821,2008-01-11,0.2494598247561975
168821,2008-01-12,0.2469001145320097
168821,2008-01-13,0.24492976315361759
168821,2008-01-14,0.24359646818371694
168821,2008-01-15,0.24294792718500363
168821,2008-01-16,0.24304521217915934
168821,2008-01-17,0.2438855274188491
168821,2008-01-18,0.24542076881324335
168821,2008-01-19,0.24760283227151283
168821,2008-01-20,0.2503836137028282
168821,2008-01-21,0.25371500901635985
168821,2008-01-22,0.25754891412127867
168821,2008-01-23,0.26183722492675515
168821,2008-01-24,0.26653183734195995
168821,2008-01-25,0.27158464727606346
168821,2008-01-26,0.27694755063823656
168821,2008-01-27,0.28257244333764975
168821,2008-01-28,0.28841122128347363
168821,2008-01-29,0.29441578038487887
168821,2008-01-30,0.3005380165510362
168821,2008-01-31,0.30672982569111584
168821,2008-02-01,0.3250020249156739
168821,2008-02-02,0.3311886677311107
168821,2008-02-03,0.3373005712479818
168821,2008-02-04,0.343289631375458
168821,2008-02-05,0.34910774402270983
168821,2008-02-06,0.3547068050989079
168821,2008-02-07,0.3600387105132228
168821,2008-02-08,0.3650553561748251
168821,2008-02-09,0.36970863799288556
168821,2008-02-10,0.3739504518765747
168821,2008-02-11,0.37773269373506313
168821,2008-02-12,0.38100725947752156
168821,2008-02-13,0.3837260450131205
168821,2008-02-14,0.38584094625103066
168821,2008-02-15,0.3873038591004224
168821,2008-02-16,0.3883368225536621
168821,2008-02-17,0.3891993577312047
168821,2008-02-18,0.38989958373435535
168821,2008-02-19,0.3904456196644187
168821,2008-02-20,0.3908455846226999
168821,2008-02-21,0.3911075977105035
168821,2008-02-22,0.39123977802913423
168821,2008-02-23,0.3912502446798972
168821,2008-02-24,0.3911471167640973
168821,2008-02-25,0.3909385133830391
168821,2008-02-26,0.3906325536380274
168821,2008-02-27,0.39023735663036757
168821,2008-02-28,0.38976104146136376
168821,2008-02-29,0.3892117272323212
168821,2008-03-01,0.38859753304454475
168821,2008-03-02,0.38792657799933905
168821,2008-03-03,0.38720698119800906
168821,2008-03-04,0.3864468617418596
168821,2008-03-05,0.38565433873219546
168821,2008-03-06,0.3848375312703215
168821,2008-03-07,0.3840045584575426
168821,2008-03-08,0.38316353939516357
168821,2008-03-09,0.3823225931844893
168821,2008-03-10,0.38148983892682437
168821,2008-03-11,0.38067339572347403
168821,2008-03-12,0.37988138267574295
168821,2008-03-13,0.3791219188849357
168821,2008-03-14,0.3784031234523575
168821,2008-03-15,0.377733115479313
168821,2008-03-16,0.37644834535740335
168821,2008-03-17,0.3739368262610794
168821,2008-03-18,0.37028402146592
168821,2008-03-19,0.36557539424750457
168821,2008-03-20,0.35989640788141236
168821,2008-03-21,0.35333252564322254
168821,2008-03-22,0.3459692108085143
168821,2008-03-23,0.337891926652867
168821,2008-03-24,0.3291861364518595
168821,2008-03-25,0.319937303481071
168821,2008-03-26,0.310230891016081
168821,2008-03-27,0.3001523623324688
168821,2008-03-28,0.2897871807058131
168821,2008-03-29,0.2792208094116935
168821,2008-03-30,0.268538711725689
168821,2008-03-31,0.257826350923379
168821,2008-04-01,0.24716919028034248
168821,2008-04-02,0.23665269307215886
168821,2008-04-03,0.22636232257440708
168821,2008-04-04,0.21638354206266658
168821,2008-04-05,0.2068018148125164
168821,2008-04-06,0.19770260409953586
168821,2008-04-07,0.18917137319930402
168821,2008-04-08,0.18129358538740026
168821,2008-04-09,0.17415470393940366
168821,2008-04-10,0.16784019213089338
168821,2008-04-11,0.16243551323744876
168821,2008-04-12,0.15802613053464892
168821,2008-04-13,0.15469750729807302
168821,2008-04-14,0.15253510680330043
168821,2008-04-15,0.15162439232591016
168821,2008-04-16,0.15172514822754046
168821,2008-04-17,0.15250824031555668
168821,2008-04-18,0.15392575403412875
168821,2008-04-19,0.15592977482742681
168821,2008-04-20,0.15847238813962075
168821,2008-04-21,0.1615056794148807
168821,2008-04-22,0.16498173409737646
168821,2008-04-23,0.16885263763127828
168821,2008-04-24,0.17307047546075588
168821,2008-04-25,0.17758733302997962
168821,2008-04-26,0.18235529578311915
168821,2008-04-27,0.18732644916434477
168821,2008-04-28,0.19245287861782628
168821,2008-04-29,0.19768666958773376
168821,2008-04-30,0.2029799075182372
168821,2008-05-01,0.20828467785350657
168821,2008-05-02,0.21355306603771199
168821,2008-05-03,0.21873715751502337
168821,2008-05-04,0.22378903772961062
168821,2008-05-05,0.22866079212564405
168821,2008-05-06,0.23330450614729334
168821,2008-05-07,0.23767226523872864
168821,2008-05-08,0.24171615484412
168821,2008-05-09,0.2453882604076374
168821,2008-05-10,0.24864066737345072
168821,2008-05-11,0.25142546118573
168821,2008-05-12,0.2536947272886453
168821,2008-05-13,0.2554005511263668
168821,2008-05-14,0.2564950181430642
168821,2008-05-15,0.25693021378290753
168821,2008-05-16,0.25666345257554063
168821,2008-05-17,0.2557152370288791
168821,2008-05-18,0.2541324345545016
168821,2008-05-19,0.25196191256398653
168821,2008-05-20,0.24925053846891237
168821,2008-05-21,0.2460451796808574
168821,2008-05-22,0.2423927036114005
168821,2008-05-23,0.2383399776721198
168821,2008-05-24,0.23393386927459378
168821,2008-05-25,0.22922124583040104
168821,2008-05-26,0.22424897475111985
168821,2008-05-27,0.21906392344832887
168821,2008-05-28,0.21371295933360648
168821,2008-05-29,0.20824294981853114
168821,2008-05-30,0.2027007623146814
168821,2008-05-31,0.1971332642336357
168821,2008-06-01,0.18538791858142187
168821,2008-06-02,0.1799104015807194
168821,2008-06-03,0.17454817623755645
168821,2008-06-04,0.1693481099635113
168821,2008-06-05,0.1643570701701624
168821,2008-06-06,0.15962192426908842
168821,2008-06-07,0.15518953967186758
168821,2008-06-08,0.15110678379007852
168821,2008-06-09,0.14742052403529954
168821,2008-06-10,0.14417762781910926
168821,2008-06-11,0.14142496255308606
168821,2008-06-12,0.13920939564880846
168821,2008-06-13,0.1375777945178549
168821,2008-06-14,0.13657702657180373
168821,2008-06-15,0.13625395922223363
168821,2008-06-16,0.1363763516849825
168821,2008-06-17,0.13667238155420702
168821,2008-06-18,0.13712954380896367
168821,2008-06-19,0.1377353334283089
168821,2008-06-20,0.13847724539129916
168821,2008-06-21,0.139342774676991
168821,2008-06-22,0.14031941626444064
168821,2008-06-23,0.14139466513270482
168821,2008-06-24,0.14255601626083977
168821,2008-06-25,0.14379096462790214
168821,2008-06-26,0.14508700521294818
168821,2008-06-27,0.14643163299503448
168821,2008-06-28,0.14781234295321743
168821,2008-06-29,0.14921663006655353
168821,2008-06-30,0.1506319893140992
168821,2008-07-01,0.1520459156749109
168821,2008-07-02,0.15344590412804518
168821,2008-07-03,0.1548194496525583
168821,2008-07-04,0.1561540472275068
168821,2008-07-05,0.15743719183194724
168821,2008-07-06,0.1586563784449359
168821,2008-07-07,0.15979910204552938
168821,2008-07-08,0.1608528576127841
168821,2008-07-09,0.16180514012575647
168821,2008-07-10,0.16264344456350296
168821,2008-07-11,0.16335526590508004
168821,2008-07-12,0.16392809912954415
168821,2008-07-13,0.16434943921595174
168821,2008-07-14,0.16460678114335928
168821,2008-07-15,0.16468761989082323
168821,2008-07-16,0.16462002346678348
168821,2008-07-17,0.16444555564986538
168821,2008-07-18,0.16417195507440338
168821,2008-07-19,0.16380696037473208
168821,2008-07-20,0.16335831018518596
168821,2008-07-21,0.16283374314009952
168821,2008-07-22,0.16224099787380722
168821,2008-07-23,0.16158781302064362
168821,2008-07-24,0.16088192721494327
168821,2008-07-25,0.16013107909104055
168821,2008-07-26,0.1593430072832701
168821,2008-07-27,0.15852545042596627
168821,2008-07-28,0.15768614715346377
168821,2008-07-29,0.156832836100097
168821,2008-07-30,0.1559732559002005
168821,2008-07-31,0.15511514518810876
168821,2008-08-01,0.1542662425981563
168821,2008-08-02,0.15343428676467755
168821,2008-08-03,0.15262701632200712
168821,2008-08-04,0.15185216990447953
168821,2008-08-05,0.1511174861464292
168821,2008-08-06,0.15043070368219072
168821,2008-08-07,0.14979956114609858
168821,2008-08-08,0.14923179717248727
168821,2008-08-09,0.1487351503956913
168821,2008-08-10,0.14831735945004518
168821,2008-08-11,0.14798616296988343
168821,2008-08-12,0.14774929958954053
168821,2008-08-13,0.14761450794335101
168821,2008-08-14,0.1475895266656494
168821,2008-08-15,0.14768209439077018
168821,2008-08-16,0.14790102395366697
168821,2008-08-17,0.148245342049791
168821,2008-08-18,0.1487081081042231
168821,2008-08-19,0.14928238154204432
168821,2008-08-20,0.14996122178833557
168821,2008-08-21,0.1507376882681777
168821,2008-08-22,0.1516048404066517
168821,2008-08-23,0.1525557376288385
168821,2008-08-24,0.15358343935981902
168821,2008-08-25,0.15468100502467413
168821,2008-08-26,0.1558414940484848
168821,2008-08-27,0.15705796585633197
168821,2008-08-28,0.15832347987329654
168821,2008-08-29,0.1596310955244595
168821,2008-08-30,0.16097387223490175
168821,2008-08-31,0.1623448694297042
168821,2008-09-01,0.1637371465339477
168821,2008-09-02,0.1651437629727133
168821,2008-09-03,0.16655777817108183
168821,2008-09-04,0.16797225155413437
168821,2008-09-05,0.16938024254695166
168821,2008-09-06,0.17077481057461477
168821,2008-09-07,0.17214901506220456
168821,2008-09-08,0.17349591543480192
168821,2008-09-09,0.17480857111748793
168821,2008-09-10,0.1760800415353433
168821,2008-09-11,0.17730338611344915
168821,2008-09-12,0.1784716642768862
168821,2008-09-13,0.17957793545073564
168821,2008-09-14,0.1806152590600782
168821,2008-09-15,0.18157669452999486
168821,2008-09-16,0.18254166117420206
168821,2008-09-17,0.18359248943455295
168821,2008-09-18,0.18472660542833402
168821,2008-09-19,0.18594143527283177
168821,2008-09-20,0.1872344050853324
168821,2008-09-21,0.1886029409831224
168821,2008-09-22,0.19004446908348807
168821,2008-09-23,0.19155641550371605
168821,2008-09-24,0.1931362063610924
168821,2008-09-25,0.19478126777290383
168821,2008-09-26,0.1964890258564365
168821,2008-09-27,0.1982569067289769
168821,2008-09-28,0.20008233650781146
168821,2008-09-29,0.2019627413102264
168821,2008-09-30,0.20389554725350828
168821,2008-10-01,0.21360882360737007
168821,2008-10-02,0.21563871018424494
168821,2008-10-03,0.21771327625384593
168821,2008-10-04,0.21982994793345928
168821,2008-10-05,0.22198615134037153
168821,2008-10-06,0.22417931259186902
168821,2008-10-07,0.2264068578052382
168821,2008-10-08,0.22866621309776541
168821,2008-10-09,0.23095480458673698
168821,2008-10-10,0.23327005838943948
168821,2008-10-11,0.23560940062315908
168821,2008-10-12,0.23797025740518235
168821,2008-10-13,0.24035005485279556
168821,2008-10-14,0.2427462190832852
168821,2008-10-15,0.24515617621393768
168821,2008-10-16,0.24787820065349797
168821,2008-10-17,0.25118503058661534
168821,2008-10-18,0.2550357877944319
168821,2008-10-19,0.25938959405809026
168821,2008-10-20,0.2642055711587325
168821,2008-10-21,0.26944284087750103
168821,2008-10-22,0.2750605249955383
168821,2008-10-23,0.2810177452939865
168821,2008-10-24,0.2872736235539879
168821,2008-10-25,0.29378728155668493
168821,2008-10-26,0.30051784108322
168821,2008-10-27,0.3074244239147352
168821,2008-10-28,0.3144661518323729
168821,2008-10-29,0.32160214661727565
168821,2008-10-30,0.3287915300505858
168821,2008-10-31,0.33599342391344517
168821,2008-11-01,0.3431669499869967
168821,2008-11-02,0.3502712300523824
168821,2008-11-03,0.3572653858907446
168821,2008-11-04,0.36410853928322573
168821,2008-11-05,0.370759812010968
168821,2008-11-06,0.3771783258551138
168821,2008-11-07,0.38332320259680547
168821,2008-11-08,0.38915356401718537
168821,2008-11-09,0.3946285318973958
168821,2008-11-10,0.399707228018579
168821,2008-11-11,0.4043487741618773
168821,2008-11-12,0.4085122921084331
168821,2008-11-13,0.4121569036393888
168821,2008-11-14,0.41524173053588653
168821,2008-11-15,0.4177258945790689
168821,2008-11-16,0.4197925658112518
168821,2008-11-17,0.42165929323526974
168821,2008-11-18,0.42333676707304213
168821,2008-11-19,0.424835677546489
168821,2008-11-20,0.4261667148775297
168821,2008-11-21,0.4273405692880842
168821,2008-11-22,0.4283679310000719
168821,2008-11-23,0.42925949023541277
168821,2008-11-24,0.43002593721602606
168821,2008-11-25,0.43067796216383186
168821,2008-11-26,0.43122625530074926
168821,2008-11-27,0.43168150684869866
168821,2008-11-28,0.43205440702959913
168821,2008-11-29,0.4323556460653708
168821,2008-11-30,0.4325959141779328
168821,2008-12-01,0.4327859015892053
168821,2008-12-02,0.43293629852110777
168821,2008-12-03,0.43305779519555965
168821,2008-12-04,0.4331610818344808
168821,2008-12-05,0.4332568486597911
168821,2008-12-06,0.43335578589340984
168821,2008-12-07,0.43346858375725705
168821,2008-12-08,0.43360593247325213
168821,2008-12-09,0.43377852226331476
168821,2008-12-10,0.43399704334936456
168821,2008-12-11,0.43427218595332145
168821,2008-12-12,0.4346146402971047
168821,2008-12-13,0.43503509660263445
168821,2008-12-14,0.4355442450918301
168821,2008-12-15,0.43615277598661134
168821,2008-12-16,0.43682747972286134
168821,2008-12-17,0.4375264336293246
168821,2008-12-18,0.43824725826721234
168821,2008-12-19,0.43898757419773576
168821,2008-12-20,0.43974500198210614
168821,2008-12-21,0.44051716218153475
168821,2008-12-22,0.4413016753572328
168821,2008-12-23,0.4420961620704116
168821,2008-12-24,0.44289824288228236
168821,2008-12-25,0.44370553835405624
168821,2008-12-26,0.44451566904694445
168821,2008-12-27,0.4453262555221585
168821,2008-12-28,0.44613491834090935
168821,2008-12-29,0.44693927806440836
168821,2008-12-30,0.4477369552538669
168821,2008-12-31,0.4485255704704963
168821,2009-01-01,0.4381285117568179
168821,2009-01-02,0.43889186471142216
168821,2009-01-03,0.43963901737683087
168821,2009-01-04,0.44036759031425515
168821,2009-01-05,0.4410752040849066
168821,2009-01-06,0.44175947924999603
168821,2009-01-07,0.44241803637073485
168821,2009-01-08,0.4430484960083343
168821,2009-01-09,0.4436484787240056
168821,2009-01-10,0.4442156050789602
168821,2009-01-11,0.4447474956344092
168821,2009-01-12,0.44524177095156364
168821,2009-01-13,0.44569605159163506
168821,2009-01-14,0.4461079581158346
168821,2009-01-15,0.44647511108537347
168821,2009-01-16,0.4468312518559176
168821,2009-01-17,0.44720900456202856
168821,2009-01-18,0.44760431393326133
168821,2009-01-19,0.4480131246991708
168821,2009-01-20,0.44843138158931184
168821,2009-01-21,0.4488550293332395
168821,2009-01-22,0.4492800126605085
168821,2009-01-23,0.44970227630067405
168821,2009-01-24,0.45011776498329087
168821,2009-01-25,0.4505224234379142
168821,2009-01-26,0.4509121963940985
168821,2009-01-27,0.45128302858139935
168821,2009-01-28,0.45163086472937103
168821,2009-01-29,0.4519516495675687
168821,2009-01-30,0.4522413278255475
168821,2009-01-31,0.45249584423286215
168821,2009-02-01,0.4527111435190675
168821,2009-02-02,0.4528831704137188
168821,2009-02-03,0.45300786964637085
168821,2009-02-04,0.45308118594657837
168821,2009-02-05,0.4530990640438966
168821,2009-02-06,0.45305744866788017
168821,2009-02-07,0.4529522845480843
168821,2009-02-08,0.45277951641406383
168821,2009-02-09,0.4525350889953736
168821,2009-02-10,0.45221494702156867
168821,2009-02-11,0.45181503522220384
168821,2009-02-12,0.45133129832683416
168821,2009-02-13,0.4507596810650145
168821,2009-02-14,0.4500961281662998
168821,2009-02-15,0.4492911429403318
168821,2009-02-16,0.4483032959429504
168821,2009-02-17,0.4471406327730091
168821,2009-02-18,0.4458111990293608
168821,2009-02-19,0.44432304031085923
168821,2009-02-20,0.44268420221635707
168821,2009-02-21,0.4409027303447076
168821,2009-02-22,0.43898667029476424
168821,2009-02-23,0.4369440676653798
168821,2009-02-24,0.43478296805540767
168821,2009-02-25,0.43251141706370105
168821,2009-02-26,0.43013746028911304
168821,2009-02-27,0.42766914333049677
168821,2009-02-28,0.42511451178670556
168821,2009-03-01,0.42248161125659256
168821,2009-03-02,0.41977848733901085
168821,2009-03-03,0.4170131856328137
168821,2009-03-04,0.41419375173685424
168821,2009-03-05,0.4113282312499857
168821,2009-03-06,0.4084246697710611
168821,2009-03-07,0.40549111289893397
168821,2009-03-08,0.4025356062324572
168821,2009-03-09,0.3995661953704839
168821,2009-03-10,0.3965909259118675
168821,2009-03-11,0.3936178434554612
168821,2009-03-12,0.3906549936001178
168821,2009-03-13,0.38771042194469085
168821,2009-03-14,0.38479217408803335
168821,2009-03-15,0.3819082956289986
168821,2009-03-16,0.3786316818845218
168821,2009-03-17,0.3745697651935477
168821,2009-03-18,0.36978239668794344
168821,2009-03-19,0.3643294274995763
168821,2009-03-20,0.35827070876031364
168821,2009-03-21,0.35166609160202256
168821,2009-03-22,0.3445754271565706
168821,2009-03-23,0.3370585665558246
168821,2009-03-24,0.3291753609316522
168821,2009-03-25,0.3209856614159204
168821,2009-03-26,0.31254931914049655
168821,2009-03-27,0.3039261852372479
168821,2009-03-28,0.29517611083804157
168821,2009-03-29,0.2863589470747452
168821,2009-03-30,0.2775345450792256
168821,2009-03-31,0.26876275598335037
168821,2009-04-01,0.26010343091898647
168821,2009-04-02,0.2516164210180013
168821,2009-04-03,0.24336157741226222
168821,2009-04-04,0.2353987512336363
168821,2009-04-05,0.22778779361399082
168821,2009-04-06,0.22058855568519323
168821,2009-04-07,0.21386088857911054
168821,2009-04-08,0.20766464342761007
168821,2009-04-09,0.20205967136255912
168821,2009-04-10,0.19710582351582495
168821,2009-04-11,0.19286295101927478
168821,2009-04-12,0.18939090500477593
168821,2009-04-13,0.18674953660419558
168821,2009-04-14,0.184998696949401
168821,2009-04-15,0.18419823717225942
168821,2009-04-16,0.18459455006098313
168821,2009-04-17,0.18633050721710478
168821,2009-04-18,0.18931067799247267
168821,2009-04-19,0.19343963173893491
168821,2009-04-20,0.19862193780833962
168821,2009-04-21,0.2047621655525351
168821,2009-04-22,0.21176488432336943
168821,2009-04-23,0.2195346634726909
168821,2009-04-24,0.22797607235234751
168821,2009-04-25,0.2369936803141876
168821,2009-04-26,0.24649205671005925
168821,2009-04-27,0.25637577089181074
168821,2009-04-28,0.2665493922112901
168821,2009-04-29,0.2769174900203456
168821,2009-04-30,0.28738463367082545
168821,2009-05-01,0.29785539251457765
168821,2009-05-02,0.3082343359034506
168821,2009-05-03,0.3184260331892923
168821,2009-05-04,0.32833505372395116
168821,2009-05-05,0.3378659668592752
168821,2009-05-06,0.34692334194711244
168821,2009-05-07,0.3554117483393113
168821,2009-05-08,0.3632357553877199
168821,2009-05-09,0.3702999324441863
168821,2009-05-10,0.37650884886055874
168821,2009-05-11,0.3817670739886855
168821,2009-05-12,0.3859791771804145
168821,2009-05-13,0.38904972778759433
168821,2009-05-14,0.3908832951620728
168821,2009-05-15,0.3913844486556983
168821,2009-05-16,0.39043504624217257
168821,2009-05-17,0.3880468910106987
168821,2009-05-18,0.38431946998637617
168821,2009-05-19,0.37935227019430495
168821,2009-05-20,0.3732447786595845
168821,2009-05-21,0.3660964824073145
168821,2009-05-22,0.35800686846259466
168821,2009-05-23,0.34907542385052487
168821,2009-05-24,0.33940163559620457
168821,2009-05-25,0.3290849907247334
168821,2009-05-26,0.318224976261211
168821,2009-05-27,0.30692107923073736
168821,2009-05-28,0.2952727866584119
168821,2009-05-29,0.2833795855693344
168821,2009-05-30,0.2713409629886045
168821,2009-05-31,0.259256405941322
168821,2009-06-01,0.2472254014525863
168821,2009-06-02,0.2353474365474973
168821,2009-06-03,0.22372199825115457
168821,2009-06-04,0.21244857358865793
168821,2009-06-05,0.20162664958510695
168821,2009-06-06,0.19135571326560125
168821,2009-06-07,0.18173525165524065
168821,2009-06-08,0.17286475177912475
168821,2009-06-09,0.1648437006623532
168821,2009-06-10,0.15777158533002575
168821,2009-06-11,0.15174789280724207
168821,2009-06-12,0.14687211011910184
168821,2009-06-13,0.14324372429070462
168821,2009-06-14,0.14096222234715022
168821,2009-06-15,0.14012709131353832
168821,2009-06-16,0.14022020091907836
168821,2009-06-17,0.1406415632478611
168821,2009-06-18,0.14136787885730806
168821,2009-06-19,0.14237584830484087
168821,2009-06-20,0.14364217214788094
168821,2009-06-21,0.14514355094384976
168821,2009-06-22,0.14685668525016893
168821,2009-06-23,0.14875827562426
168821,2009-06-24,0.1508250226235443
168821,2009-06-25,0.1530336268054436
168821,2009-06-26,0.15536078872737927
168821,2009-06-27,0.15778320894677286
168821,2009-06-28,0.1602775880210459
168821,2009-06-29,0.16282062650761986
168821,2009-06-30,0.16538902496391636
168821,2009-07-01,0.16867222919240837
168821,2009-07-02,0.17122144926041435
168821,2009-07-03,0.17372613097040732
168821,2009-07-04,0.17616297487980892
